,rxn_id,temperature,ligand,solvent,precursor,base,cosolvent,ligand_PC1,ligand_PC2,ligand_PC3,ligand_PC4,ligand_PC5,ligand_PC6,ligand_PC7,ligand_PC8,ligand_PC9,ligand_PC10,ligand_PC11,ligand_PC12,ligand_PC13,ligand_PC14,ligand_PC15,ligand_PC16,ligand_PC17,ligand_PC18,ligand_PC19,ligand_PC20,ligand_PC21,ligand_PC22,ligand_PC23,ligand_PC24,ligand_PC25,ligand_PC26,ligand_PC27,ligand_PC28,ligand_PC29,ligand_PC30,ligand_PC31,ligand_PC32,ligand_PC33,ligand_PC34,ligand_PC35,ligand_PC36,ligand_PC37,F1,F2,F3,F4,NiCl2.6H2O,[Ni(COD)(DQ)],[Ni(oTol)(Cl)(PPh3)2],[Ni(oTol)(Cl)(TMEDA)],Cs2CO3,DBU,DIPEA,K3PO4,MeOH,none,water,temperature_descriptor
63655,63655,70,(tBu)PhCPhos,PhMe,[Ni(oTol)(Cl)(TMEDA)],Cs2CO3,water,0.5850350818767553,0.6702633974473707,0.3964926079114392,0.5528630386717948,0.429104204354948,0.2597331405757607,0.1522848888088997,0.3744010407448623,0.2158725785596887,0.4485336815930557,0.3786348887890935,0.1921070456419706,0.3756400449523554,0.3628415708244699,0.4403580977169432,0.5374936430864944,0.5723975978824712,0.0918888938275874,0.3990918204291214,0.4500722994434611,0.6431905062774887,0.7850958681110703,0.648728178854465,0.7789936419339478,0.598353326110052,0.5855566623085426,0.7110960252371465,0.7233020265368244,0.4178962472086659,0.0,0.7152241941262223,0.4120864525824354,0.0649887097701329,0.3765662556106221,0.2614414516308175,0.4982825642416415,0.1761950337367703,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
63669,63669,70,(tBu)PhCPhos,PhMe,[Ni(oTol)(Cl)(PPh3)2],K3PO4,none,0.5850350818767553,0.6702633974473707,0.3964926079114392,0.5528630386717948,0.429104204354948,0.2597331405757607,0.1522848888088997,0.3744010407448623,0.2158725785596887,0.4485336815930557,0.3786348887890935,0.1921070456419706,0.3756400449523554,0.3628415708244699,0.4403580977169432,0.5374936430864944,0.5723975978824712,0.0918888938275874,0.3990918204291214,0.4500722994434611,0.6431905062774887,0.7850958681110703,0.648728178854465,0.7789936419339478,0.598353326110052,0.5855566623085426,0.7110960252371465,0.7233020265368244,0.4178962472086659,0.0,0.7152241941262223,0.4120864525824354,0.0649887097701329,0.3765662556106221,0.2614414516308175,0.4982825642416415,0.1761950337367703,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
63724,63724,70,(tBu)PhCPhos,iPrOH,[Ni(COD)(DQ)],DBU,water,0.5850350818767553,0.6702633974473707,0.3964926079114392,0.5528630386717948,0.429104204354948,0.2597331405757607,0.1522848888088997,0.3744010407448623,0.2158725785596887,0.4485336815930557,0.3786348887890935,0.1921070456419706,0.3756400449523554,0.3628415708244699,0.4403580977169432,0.5374936430864944,0.5723975978824712,0.0918888938275874,0.3990918204291214,0.4500722994434611,0.6431905062774887,0.7850958681110703,0.648728178854465,0.7789936419339478,0.598353326110052,0.5855566623085426,0.7110960252371465,0.7233020265368244,0.4178962472086659,0.0,0.7152241941262223,0.4120864525824354,0.0649887097701329,0.3765662556106221,0.2614414516308175,0.4982825642416415,0.1761950337367703,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7555555555555555,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
64343,64343,70,PAd3,tAmOH,[Ni(oTol)(Cl)(PPh3)2],K3PO4,MeOH,0.2005058258022228,0.6988125694961901,0.7352572679056257,0.0,0.3600624964450983,0.2829070308715098,0.4491677256405316,0.2620294881947923,0.1999484823086402,0.5729148669786114,0.577733868541726,0.3792365678697287,0.6988659638301363,0.9999999999999998,0.3843045234096345,0.3404352629830031,0.6872872437038894,0.8646326342570638,0.5646735353441164,0.6645205525756647,0.8091823740657311,0.4329591667568143,0.4189862581353716,0.6280667891830352,0.5030291147892828,0.4872202986306632,0.4805040432513557,0.3053595424529441,0.4982565541473273,0.592011070160591,0.0,0.543622664388684,0.5169245873172814,0.6747492392261054,0.4195385526327022,0.6045189124414201,0.1616565819011838,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
64979,64979,70,EtPhenCar-Phos,PhMe,[Ni(COD)(DQ)],K3PO4,MeOH,0.530963912414027,0.3351081475295966,0.0,0.8111470958185343,0.3877959414013759,0.5321173422979723,0.1760050588346097,0.5499808365065366,0.4523195284358436,0.4310932965956767,0.2423304203226628,0.4039560658709257,0.6294127701480126,0.4286413863525343,0.2276891182823211,0.1575741357480697,0.4361364424937508,0.7856643042547717,0.6574899676965686,0.9674975250371384,0.3746474217241448,0.423281410140496,0.2890566395106475,0.0759162844240582,0.0663240976642918,0.6826827725403342,0.4601206238601794,0.5387372237367484,0.2969367518133076,0.5281484647526881,0.5579507238299174,0.2802709795978714,0.4096218534442979,0.6378439690504276,0.509115229157612,0.7650437289554743,0.4342167473648752,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
67042,67042,70,NPCy2-Phendolephos,MeTHF,[Ni(COD)(DQ)],K3PO4,water,0.5946671050404472,0.5174115523817282,0.4291300174728091,0.6529745453414262,0.4137553778694197,0.0,1.0,1.0,0.502355309119539,0.015428969758644,0.4795722320131114,0.3784595669105239,0.6678274794280091,0.2263653005116137,0.5480029132948043,0.4301291444229564,0.8710174599214882,0.3690516086759393,0.5104877726056111,0.4506884943256212,0.4096981081853666,0.3517143017029526,0.5646677878184179,0.5252835914551884,0.3690111467313435,0.4134759768901875,0.5502240548741324,0.3975391712649818,0.3302713613405398,0.5267695804398372,0.5100399181997031,0.521386808918301,0.4461952357421155,0.4006978131621181,0.402739255565252,0.383979129431094,0.4234077063175785,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5000000000000001
67089,67089,70,NPCy2-Phendolephos,MeCN,[Ni(COD)(DQ)],K3PO4,none,0.5946671050404472,0.5174115523817282,0.4291300174728091,0.6529745453414262,0.4137553778694197,0.0,1.0,1.0,0.502355309119539,0.015428969758644,0.4795722320131114,0.3784595669105239,0.6678274794280091,0.2263653005116137,0.5480029132948043,0.4301291444229564,0.8710174599214882,0.3690516086759393,0.5104877726056111,0.4506884943256212,0.4096981081853666,0.3517143017029526,0.5646677878184179,0.5252835914551884,0.3690111467313435,0.4134759768901875,0.5502240548741324,0.3975391712649818,0.3302713613405398,0.5267695804398372,0.5100399181997031,0.521386808918301,0.4461952357421155,0.4006978131621181,0.402739255565252,0.383979129431094,0.4234077063175785,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
67122,67122,70,NPCy2-Phendolephos,PhMe,[Ni(oTol)(Cl)(PPh3)2],Cs2CO3,none,0.5946671050404472,0.5174115523817282,0.4291300174728091,0.6529745453414262,0.4137553778694197,0.0,1.0,1.0,0.502355309119539,0.015428969758644,0.4795722320131114,0.3784595669105239,0.6678274794280091,0.2263653005116137,0.5480029132948043,0.4301291444229564,0.8710174599214882,0.3690516086759393,0.5104877726056111,0.4506884943256212,0.4096981081853666,0.3517143017029526,0.5646677878184179,0.5252835914551884,0.3690111467313435,0.4134759768901875,0.5502240548741324,0.3975391712649818,0.3302713613405398,0.5267695804398372,0.5100399181997031,0.521386808918301,0.4461952357421155,0.4006978131621181,0.402739255565252,0.383979129431094,0.4234077063175785,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
67327,67327,70,NPCy2-Phendolephos,MEK,[Ni(COD)(DQ)],Cs2CO3,water,0.5946671050404472,0.5174115523817282,0.4291300174728091,0.6529745453414262,0.4137553778694197,0.0,1.0,1.0,0.502355309119539,0.015428969758644,0.4795722320131114,0.3784595669105239,0.6678274794280091,0.2263653005116137,0.5480029132948043,0.4301291444229564,0.8710174599214882,0.3690516086759393,0.5104877726056111,0.4506884943256212,0.4096981081853666,0.3517143017029526,0.5646677878184179,0.5252835914551884,0.3690111467313435,0.4134759768901875,0.5502240548741324,0.3975391712649818,0.3302713613405398,0.5267695804398372,0.5100399181997031,0.521386808918301,0.4461952357421155,0.4006978131621181,0.402739255565252,0.383979129431094,0.4234077063175785,0.4761904761904761,0.25,0.6194029850746268,0.1555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
68233,68233,70,PtBuPh2,tAmOH,[Ni(COD)(DQ)],DIPEA,water,0.0731595787244185,0.4450654446415046,0.5031754306853953,0.5257689404675235,0.2635025816126747,0.3888752093800595,0.283888744613489,0.4531520280827559,0.4058766081971318,0.382087076372837,0.7285353394375292,0.1224221996130854,0.6148582618170382,0.4426186999165577,0.2103000198860637,0.6344342835156234,0.1129057791586101,0.2104744249742225,0.5595678306997827,0.3557630541864573,0.4981050605339026,0.7570482037073503,0.7500479545691152,0.7051633994896397,0.2134484750245671,0.4187472773161543,0.7726069548831616,1.0,0.4178200317140266,0.3740820300013938,0.349845974768833,0.3207033102440848,0.4497428189715318,0.7061841569989087,0.4094622812026419,0.6640140544130292,0.5282295839873049,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5000000000000001
68487,68487,70,PtBuCy2,iPrOH,NiCl2.6H2O,DBU,none,0.1117079333768796,0.6297530904060493,0.25685663705763,0.2893577243169093,0.3732904810756229,0.6464266597055279,0.3455619002498747,0.4382358281757763,0.4713172717887642,0.6986727952496248,0.3841134575137024,0.5143529280007373,0.7603824767702121,0.2840389207542408,0.3183509991189822,0.4623067695637137,0.8875420683967228,0.1749197773913861,0.7551646278910487,0.4867985130959546,0.3285805650089527,0.6115179723225469,0.5120999121188449,0.5299069875424425,0.5795011913117705,0.3875081147434236,0.6160961585511613,0.6317725014741457,0.3765046569051793,0.528014276923292,0.8326820078486266,0.3564477387133916,0.0641536188028106,0.4501696512167356,0.3758092763351994,0.3798014900945081,0.5914123467133925,0.238095238095238,0.7717391304347827,0.9552238805970148,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
68528,68528,70,PtBuCy2,DEC,[Ni(COD)(DQ)],Cs2CO3,MeOH,0.1117079333768796,0.6297530904060493,0.25685663705763,0.2893577243169093,0.3732904810756229,0.6464266597055279,0.3455619002498747,0.4382358281757763,0.4713172717887642,0.6986727952496248,0.3841134575137024,0.5143529280007373,0.7603824767702121,0.2840389207542408,0.3183509991189822,0.4623067695637137,0.8875420683967228,0.1749197773913861,0.7551646278910487,0.4867985130959546,0.3285805650089527,0.6115179723225469,0.5120999121188449,0.5299069875424425,0.5795011913117705,0.3875081147434236,0.6160961585511613,0.6317725014741457,0.3765046569051793,0.528014276923292,0.8326820078486266,0.3564477387133916,0.0641536188028106,0.4501696512167356,0.3758092763351994,0.3798014900945081,0.5914123467133925,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5000000000000001
68529,68529,70,PtBuCy2,DEC,[Ni(COD)(DQ)],K3PO4,none,0.1117079333768796,0.6297530904060493,0.25685663705763,0.2893577243169093,0.3732904810756229,0.6464266597055279,0.3455619002498747,0.4382358281757763,0.4713172717887642,0.6986727952496248,0.3841134575137024,0.5143529280007373,0.7603824767702121,0.2840389207542408,0.3183509991189822,0.4623067695637137,0.8875420683967228,0.1749197773913861,0.7551646278910487,0.4867985130959546,0.3285805650089527,0.6115179723225469,0.5120999121188449,0.5299069875424425,0.5795011913117705,0.3875081147434236,0.6160961585511613,0.6317725014741457,0.3765046569051793,0.528014276923292,0.8326820078486266,0.3564477387133916,0.0641536188028106,0.4501696512167356,0.3758092763351994,0.3798014900945081,0.5914123467133925,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
68757,68757,70,iPrPhenCar-Phos,MeTHF,[Ni(oTol)(Cl)(PPh3)2],K3PO4,none,0.6142696407977952,0.4335872119449293,0.1115699893757789,0.7085338584252319,0.3953352636235455,0.4381063840923949,0.2411530118230803,0.5548544151125804,0.3486434445457411,0.5421111983591562,0.3851739367209945,0.3635621587668695,0.5184002866580688,0.5605296867012366,0.2982677503765513,0.3049982061213299,0.3333566164377606,0.9414394582158856,0.7513181629677896,0.600334234812674,0.5198972609856368,0.8884122652295579,0.3857261518128678,0.6173112483242058,0.3635300201780721,0.48290353262144,0.3114802441006956,0.5673485059546997,0.3268482435562961,0.3076177473121358,0.3764451936231208,0.6523927611780784,0.2961304027151339,0.1942555319145975,0.5275112583433262,0.0325029574391108,0.2403091843020743,0.5158730158730158,0.0,0.8656716417910446,0.4666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
68793,68793,70,iPrPhenCar-Phos,MeCN,[Ni(oTol)(Cl)(TMEDA)],K3PO4,none,0.6142696407977952,0.4335872119449293,0.1115699893757789,0.7085338584252319,0.3953352636235455,0.4381063840923949,0.2411530118230803,0.5548544151125804,0.3486434445457411,0.5421111983591562,0.3851739367209945,0.3635621587668695,0.5184002866580688,0.5605296867012366,0.2982677503765513,0.3049982061213299,0.3333566164377606,0.9414394582158856,0.7513181629677896,0.600334234812674,0.5198972609856368,0.8884122652295579,0.3857261518128678,0.6173112483242058,0.3635300201780721,0.48290353262144,0.3114802441006956,0.5673485059546997,0.3268482435562961,0.3076177473121358,0.3764451936231208,0.6523927611780784,0.2961304027151339,0.1942555319145975,0.5275112583433262,0.0325029574391108,0.2403091843020743,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5000000000000001
68796,68796,70,iPrPhenCar-Phos,MeCN,[Ni(oTol)(Cl)(PPh3)2],DIPEA,none,0.6142696407977952,0.4335872119449293,0.1115699893757789,0.7085338584252319,0.3953352636235455,0.4381063840923949,0.2411530118230803,0.5548544151125804,0.3486434445457411,0.5421111983591562,0.3851739367209945,0.3635621587668695,0.5184002866580688,0.5605296867012366,0.2982677503765513,0.3049982061213299,0.3333566164377606,0.9414394582158856,0.7513181629677896,0.600334234812674,0.5198972609856368,0.8884122652295579,0.3857261518128678,0.6173112483242058,0.3635300201780721,0.48290353262144,0.3114802441006956,0.5673485059546997,0.3268482435562961,0.3076177473121358,0.3764451936231208,0.6523927611780784,0.2961304027151339,0.1942555319145975,0.5275112583433262,0.0325029574391108,0.2403091843020743,0.1111111111111111,0.8478260869565218,0.0,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5000000000000001
68836,68836,70,iPrPhenCar-Phos,PhMe,[Ni(oTol)(Cl)(TMEDA)],DBU,water,0.6142696407977952,0.4335872119449293,0.1115699893757789,0.7085338584252319,0.3953352636235455,0.4381063840923949,0.2411530118230803,0.5548544151125804,0.3486434445457411,0.5421111983591562,0.3851739367209945,0.3635621587668695,0.5184002866580688,0.5605296867012366,0.2982677503765513,0.3049982061213299,0.3333566164377606,0.9414394582158856,0.7513181629677896,0.600334234812674,0.5198972609856368,0.8884122652295579,0.3857261518128678,0.6173112483242058,0.3635300201780721,0.48290353262144,0.3114802441006956,0.5673485059546997,0.3268482435562961,0.3076177473121358,0.3764451936231208,0.6523927611780784,0.2961304027151339,0.1942555319145975,0.5275112583433262,0.0325029574391108,0.2403091843020743,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5000000000000001
68843,68843,70,iPrPhenCar-Phos,PhMe,[Ni(oTol)(Cl)(TMEDA)],K3PO4,MeOH,0.6142696407977952,0.4335872119449293,0.1115699893757789,0.7085338584252319,0.3953352636235455,0.4381063840923949,0.2411530118230803,0.5548544151125804,0.3486434445457411,0.5421111983591562,0.3851739367209945,0.3635621587668695,0.5184002866580688,0.5605296867012366,0.2982677503765513,0.3049982061213299,0.3333566164377606,0.9414394582158856,0.7513181629677896,0.600334234812674,0.5198972609856368,0.8884122652295579,0.3857261518128678,0.6173112483242058,0.3635300201780721,0.48290353262144,0.3114802441006956,0.5673485059546997,0.3268482435562961,0.3076177473121358,0.3764451936231208,0.6523927611780784,0.2961304027151339,0.1942555319145975,0.5275112583433262,0.0325029574391108,0.2403091843020743,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5000000000000001
68967,68967,70,iPrPhenCar-Phos,DEC,NiCl2.6H2O,DBU,none,0.6142696407977952,0.4335872119449293,0.1115699893757789,0.7085338584252319,0.3953352636235455,0.4381063840923949,0.2411530118230803,0.5548544151125804,0.3486434445457411,0.5421111983591562,0.3851739367209945,0.3635621587668695,0.5184002866580688,0.5605296867012366,0.2982677503765513,0.3049982061213299,0.3333566164377606,0.9414394582158856,0.7513181629677896,0.600334234812674,0.5198972609856368,0.8884122652295579,0.3857261518128678,0.6173112483242058,0.3635300201780721,0.48290353262144,0.3114802441006956,0.5673485059546997,0.3268482435562961,0.3076177473121358,0.3764451936231208,0.6523927611780784,0.2961304027151339,0.1942555319145975,0.5275112583433262,0.0325029574391108,0.2403091843020743,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5000000000000001
79334,79334,100,P(2-Fur)3,tAmOH,NiCl2.6H2O,DIPEA,MeOH,0.0,0.105072659150758,0.3194484163393133,0.7243476975129162,0.4118279118410605,0.3664765364752621,0.1733915177101131,0.2080294762583026,0.8980977022761252,0.2831992229603999,0.06694881627011,0.1933777023761835,0.7313994996468757,0.6761150832764291,0.642934245916991,0.8164737236880875,0.861509317789496,0.2061466963742654,0.8030955425645057,0.4195326071507316,0.9497044285018236,0.38066045826184,0.4467771114860689,0.5622008134916192,0.6007743796218671,0.5724571059813249,0.1591901684710443,0.179876588012904,0.7464263967264313,0.2898512367977277,0.4062647141572214,0.447581802734835,0.3594652536336816,0.3450352285158586,0.460575011149577,0.5330153964549872,0.568593061938999,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
79455,79455,100,PPh3,DEC,[Ni(oTol)(Cl)(PPh3)2],DBU,none,0.0383843320843269,0.2811341666768624,0.4532639241662862,0.4764997862214069,0.3075539806947323,0.294159318995865,0.3329478539083926,0.0781065925273677,0.4639773566252921,0.2898708033937159,0.5216684114169237,0.1839904520487055,0.5169681522983399,0.6981553846597341,0.4058910145521335,0.4550682438798028,0.4260370009617816,0.5010533988185224,0.6141327692023271,0.5021156684205692,0.2896449566241694,0.4104261563024021,0.4953330249298727,0.4377643001233174,0.160210097674923,0.3495168952899001,0.4889675014526328,0.5341103026908203,0.3263001225568612,0.568092281292848,0.4517788783194167,0.3151470998505463,0.633019667654481,0.6123269257124235,0.6456584076564343,0.3362872120371282,0.3287392588672766,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
80972,80972,100,cataCXium ABn,PhMe,NiCl2.6H2O,Cs2CO3,MeOH,0.295097741102752,0.6250957242196835,0.3924347281377421,0.3311537929691953,0.2876028216354044,0.5479186627685952,0.3526369159730472,0.4593799818861445,0.3440160688417458,0.376843826031952,0.2504233857632547,0.4286357619697347,0.6057653001132292,0.0453175577564073,0.5723131755605456,0.146533931603217,0.0,0.4134222831577716,0.1733433637438388,0.6559517539371043,0.9004716505429062,0.4554716898947415,0.0,0.8979211320324596,0.2785731690812386,0.9344144667197998,0.688564506177465,0.3079947167803575,0.6312002611144025,0.3630122017039652,0.3724549407583825,0.3000437873524456,0.4149829362229025,0.1470452447327818,0.8609027529959601,0.4038145251104357,0.7550500570415652,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
81586,81586,100,cataCXium POMeCy,DEC,[Ni(COD)(DQ)],K3PO4,water,0.571455236829266,0.3766099391816757,0.1702408615986348,0.4848820987920939,0.5379825694377764,0.5052829149879633,0.3483230952840717,0.5314634057526625,0.5221677519305219,0.7461364346428714,0.4705927978662861,0.4816726244635493,0.4258698251387495,0.4484521153722581,0.4589724089700429,0.3056851112689336,0.3498160350719845,0.3035043070145574,0.1244948080663395,0.4494235749888565,0.4062295543472559,0.1926370109507462,0.7300364131483664,0.7031435574027625,0.9656833065020805,0.4115871234040494,0.4483229083261704,0.293755101969982,0.9366703550867282,0.6097364249741314,0.1914473791074989,0.1122750850904032,0.4204020515320177,0.4715104747736682,0.3303556000220438,0.4250509527231819,0.453672395872065,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
81637,81637,100,cataCXium POMeCy,tAmOH,NiCl2.6H2O,DIPEA,water,0.571455236829266,0.3766099391816757,0.1702408615986348,0.4848820987920939,0.5379825694377764,0.5052829149879633,0.3483230952840717,0.5314634057526625,0.5221677519305219,0.7461364346428714,0.4705927978662861,0.4816726244635493,0.4258698251387495,0.4484521153722581,0.4589724089700429,0.3056851112689336,0.3498160350719845,0.3035043070145574,0.1244948080663395,0.4494235749888565,0.4062295543472559,0.1926370109507462,0.7300364131483664,0.7031435574027625,0.9656833065020805,0.4115871234040494,0.4483229083261704,0.293755101969982,0.9366703550867282,0.6097364249741314,0.1914473791074989,0.1122750850904032,0.4204020515320177,0.4715104747736682,0.3303556000220438,0.4250509527231819,0.453672395872065,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
83310,83310,100,JackiePhos,DEC,[Ni(COD)(DQ)],Cs2CO3,none,0.9999999999999998,0.0086425527640307,0.912976350504342,0.4865523619744261,0.2140029300726467,0.0905113361633871,0.3815329120618465,0.4069910772982203,0.4918929733852853,1.0,0.1984043818843234,0.5481287007686568,0.760708641983137,0.4597677863252944,0.3237859423378828,0.8709094638548247,0.3226113368748764,0.20310896532726,0.4822717283124921,0.6251769648524095,0.1020106923802794,1.0,0.4164278122940866,0.6141209005444961,0.2810142984327992,0.6940255504803244,0.5220578913740792,0.2745208148980049,0.4574317246222935,0.6033357882117398,0.509077287009322,0.5730635343033376,0.4332532556927544,0.4640709418789408,0.5151138801658972,0.3857945174217123,0.4900732480857176,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
83817,83817,100,PhDavePhos,PhMe,[Ni(oTol)(Cl)(TMEDA)],K3PO4,none,0.5378444834219459,0.3496184697429597,0.2747958878065786,0.5206966875608261,0.5252986922989205,0.1772924979060247,0.1967084707477751,0.2790319440249199,0.2662705277749683,0.4387811539570062,0.3905571298315022,0.2942515222834231,0.5425582545165996,0.4318550065463201,0.148302981341633,0.4476072308152903,0.6938514216830192,0.4468685486589933,0.266727145423615,0.5672750291589875,0.157402242310093,0.1636463024752147,0.563785499489454,0.6319528859851465,0.548358153997795,0.4834855310544081,0.6193450153727336,0.195384659004874,0.2108975117558977,0.7151556604607081,0.2610289365317409,0.5648681991116509,0.393585342455259,0.2862463868020424,0.5751549529345,0.4651630155293714,0.4197686499575275,1.0,0.7500000000000001,0.7014925373134328,0.4222222222222223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
83872,83872,100,PhDavePhos,DEC,[Ni(oTol)(Cl)(PPh3)2],DBU,water,0.5378444834219459,0.3496184697429597,0.2747958878065786,0.5206966875608261,0.5252986922989205,0.1772924979060247,0.1967084707477751,0.2790319440249199,0.2662705277749683,0.4387811539570062,0.3905571298315022,0.2942515222834231,0.5425582545165996,0.4318550065463201,0.148302981341633,0.4476072308152903,0.6938514216830192,0.4468685486589933,0.266727145423615,0.5672750291589875,0.157402242310093,0.1636463024752147,0.563785499489454,0.6319528859851465,0.548358153997795,0.4834855310544081,0.6193450153727336,0.195384659004874,0.2108975117558977,0.7151556604607081,0.2610289365317409,0.5648681991116509,0.393585342455259,0.2862463868020424,0.5751549529345,0.4651630155293714,0.4197686499575275,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
83888,83888,100,PhDavePhos,DEC,[Ni(COD)(DQ)],Cs2CO3,MeOH,0.5378444834219459,0.3496184697429597,0.2747958878065786,0.5206966875608261,0.5252986922989205,0.1772924979060247,0.1967084707477751,0.2790319440249199,0.2662705277749683,0.4387811539570062,0.3905571298315022,0.2942515222834231,0.5425582545165996,0.4318550065463201,0.148302981341633,0.4476072308152903,0.6938514216830192,0.4468685486589933,0.266727145423615,0.5672750291589875,0.157402242310093,0.1636463024752147,0.563785499489454,0.6319528859851465,0.548358153997795,0.4834855310544081,0.6193450153727336,0.195384659004874,0.2108975117558977,0.7151556604607081,0.2610289365317409,0.5648681991116509,0.393585342455259,0.2862463868020424,0.5751549529345,0.4651630155293714,0.4197686499575275,0.6428571428571428,0.4347826086956523,0.6417910447761194,0.2666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
83908,83908,100,PhDavePhos,tAmOH,[Ni(oTol)(Cl)(TMEDA)],DBU,water,0.5378444834219459,0.3496184697429597,0.2747958878065786,0.5206966875608261,0.5252986922989205,0.1772924979060247,0.1967084707477751,0.2790319440249199,0.2662705277749683,0.4387811539570062,0.3905571298315022,0.2942515222834231,0.5425582545165996,0.4318550065463201,0.148302981341633,0.4476072308152903,0.6938514216830192,0.4468685486589933,0.266727145423615,0.5672750291589875,0.157402242310093,0.1636463024752147,0.563785499489454,0.6319528859851465,0.548358153997795,0.4834855310544081,0.6193450153727336,0.195384659004874,0.2108975117558977,0.7151556604607081,0.2610289365317409,0.5648681991116509,0.393585342455259,0.2862463868020424,0.5751549529345,0.4651630155293714,0.4197686499575275,0.3333333333333333,0.6630434782608696,1.0,0.7555555555555555,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
